store,date,baguette,oil,tomato,pickle,cheese,sauce,bacon,sausage,pepperoni,chicken,water,soda
store_2,2021-06-08,35.0,138.0,82.0,82.0,63.0,101.0,28.0,82.0,8.0,68.0,78,47
store_3,2021-06-08,14.0,60.0,37.0,37.0,52.0,88.0,38.0,37.0,40.0,32.0,12,28
store_4,2021-06-08,78.0,234.0,241.0,241.0,300.0,391.0,222.0,241.0,104.0,78.0,173,135
store_5,2021-06-08,87.0,210.0,345.0,345.0,636.0,861.0,549.0,345.0,414.0,36.0,447,390
store_6,2021-06-08,92.0,302.0,257.0,257.0,259.0,339.0,167.0,257.0,42.0,118.0,190,232
store_7,2021-06-08,25.0,194.0,215.0,215.0,558.0,833.0,533.0,215.0,406.0,144.0,328,424
store_8,2021-06-08,48.0,246.0,118.0,118.0,198.0,379.0,150.0,118.0,212.0,150.0,181,70
store_9,2021-06-08,19.0,108.0,173.0,173.0,511.0,768.0,492.0,173.0,444.0,70.0,405,88
store_0,2021-06-09,35.0,272.0,101.0,101.0,287.0,578.0,252.0,101.0,380.0,202.0,341,2
store_1,2021-06-09,83.0,398.0,210.0,210.0,198.0,341.0,115.0,210.0,54.0,232.0,21,86
store_2,2021-06-09,21.0,56.0,65.0,65.0,100.0,140.0,79.0,65.0,66.0,14.0,25,51
store_3,2021-06-09,24.0,70.0,64.0,64.0,64.0,83.0,40.0,64.0,16.0,22.0,42,44
store_4,2021-06-09,51.0,314.0,133.0,133.0,179.0,351.0,128.0,133.0,132.0,212.0,12,73
store_5,2021-06-09,327.0,688.0,682.0,682.0,493.0,620.0,166.0,682.0,220.0,34.0,369,444
store_6,2021-06-09,80.0,248.0,242.0,242.0,283.0,366.0,203.0,242.0,78.0,88.0,105,186
store_7,2021-06-09,191.0,540.0,528.0,528.0,531.0,658.0,340.0,528.0,96.0,158.0,135,211
store_8,2021-06-09,58.0,162.0,224.0,224.0,335.0,419.0,277.0,224.0,122.0,46.0,88,70
store_9,2021-06-09,178.0,514.0,479.0,479.0,457.0,569.0,279.0,479.0,66.0,158.0,367,383
store_0,2021-06-10,42.0,300.0,200.0,200.0,364.0,562.0,322.0,200.0,180.0,216.0,316,282
store_1,2021-06-10,77.0,304.0,191.0,191.0,232.0,388.0,155.0,191.0,162.0,150.0,140,60
store_2,2021-06-10,25.0,88.0,58.0,58.0,74.0,126.0,49.0,58.0,66.0,38.0,68,42
store_3,2021-06-10,14.0,52.0,35.0,35.0,53.0,90.0,39.0,35.0,50.0,24.0,28,19
store_4,2021-06-10,8.0,248.0,123.0,123.0,245.0,384.0,237.0,123.0,46.0,232.0,124,245
store_5,2021-06-10,9.0,78.0,200.0,200.0,634.0,925.0,625.0,200.0,522.0,60.0,146,68
store_6,2021-06-10,119.0,430.0,255.0,255.0,166.0,275.0,47.0,255.0,26.0,192.0,104,67
store_7,2021-06-10,143.0,596.0,345.0,345.0,369.0,632.0,226.0,345.0,216.0,310.0,345,51
store_8,2021-06-10,42.0,362.0,131.0,131.0,159.0,321.0,117.0,131.0,46.0,278.0,198,240
store_9,2021-06-10,113.0,502.0,250.0,250.0,297.0,571.0,184.0,250.0,272.0,276.0,336,396
store_0,2021-06-11,155.0,330.0,399.0,399.0,436.0,549.0,281.0,399.0,206.0,20.0,158,72
store_1,2021-06-11,59.0,236.0,168.0,168.0,263.0,426.0,204.0,168.0,208.0,118.0,257,168
store_2,2021-06-11,36.0,74.0,76.0,76.0,87.0,131.0,51.0,76.0,86.0,2.0,27,42
store_3,2021-06-11,34.0,88.0,77.0,77.0,58.0,74.0,24.0,77.0,12.0,20.0,3,48
store_4,2021-06-11,82.0,306.0,219.0,219.0,237.0,353.0,155.0,219.0,90.0,142.0,232,122
store_5,2021-06-11,95.0,498.0,245.0,245.0,383.0,715.0,288.0,245.0,356.0,308.0,131,456
store_6,2021-06-11,58.0,252.0,185.0,185.0,247.0,366.0,189.0,185.0,102.0,136.0,10,102
store_7,2021-06-11,68.0,510.0,314.0,314.0,455.0,673.0,387.0,314.0,62.0,374.0,354,134
store_8,2021-06-11,9.0,368.0,69.0,69.0,126.0,316.0,117.0,69.0,30.0,350.0,101,6
store_9,2021-06-11,93.0,406.0,266.0,266.0,382.0,621.0,289.0,266.0,258.0,220.0,157,228
store_0,2021-06-12,94.0,216.0,325.0,325.0,480.0,606.0,386.0,325.0,224.0,28.0,329,155
store_1,2021-06-12,53.0,208.0,265.0,265.0,379.0,438.0,326.0,265.0,16.0,102.0,172,209
store_2,2021-06-12,4.0,90.0,12.0,12.0,48.0,125.0,44.0,12.0,72.0,82.0,71,38
store_3,2021-06-12,21.0,48.0,49.0,49.0,63.0,94.0,42.0,49.0,56.0,6.0,31,35
store_4,2021-06-12,4.0,198.0,68.0,68.0,220.0,411.0,216.0,68.0,192.0,190.0,70,224
store_5,2021-06-12,134.0,586.0,395.0,395.0,449.0,669.0,315.0,395.0,122.0,318.0,332,238
store_6,2021-06-12,104.0,252.0,222.0,222.0,237.0,364.0,133.0,222.0,210.0,44.0,138,7
store_7,2021-06-12,128.0,548.0,391.0,391.0,454.0,656.0,326.0,391.0,112.0,292.0,282,263
store_8,2021-06-12,51.0,164.0,192.0,192.0,309.0,418.0,258.0,192.0,156.0,62.0,149,214
store_9,2021-06-12,48.0,298.0,150.0,150.0,366.0,677.0,318.0,150.0,420.0,202.0,182,398
store_0,2021-06-13,102.0,416.0,249.0,249.0,296.0,506.0,194.0,249.0,208.0,212.0,90,52
store_1,2021-06-13,19.0,356.0,74.0,74.0,148.0,364.0,129.0,74.0,114.0,318.0,31,173
store_2,2021-06-13,18.0,66.0,38.0,38.0,72.0,137.0,54.0,38.0,100.0,30.0,74,10
store_3,2021-06-13,34.0,110.0,69.0,69.0,39.0,63.0,5.0,69.0,6.0,42.0,56,10
store_4,2021-06-13,6.0,242.0,117.0,117.0,244.0,387.0,238.0,117.0,56.0,230.0,21,169
store_5,2021-06-13,185.0,522.0,584.0,584.0,620.0,703.0,435.0,584.0,14.0,152.0,41,17
store_6,2021-06-13,40.0,302.0,168.0,168.0,222.0,339.0,182.0,168.0,12.0,222.0,159,41
store_7,2021-06-13,111.0,360.0,366.0,366.0,539.0,748.0,428.0,366.0,280.0,138.0,11,220
store_8,2021-06-13,12.0,98.0,184.0,184.0,373.0,451.0,361.0,184.0,82.0,74.0,69,150
store_9,2021-06-13,44.0,456.0,101.0,101.0,241.0,596.0,197.0,101.0,342.0,368.0,255,194
store_0,2021-06-14,25.0,286.0,65.0,65.0,254.0,571.0,229.0,65.0,398.0,236.0,304,167
store_1,2021-06-14,96.0,356.0,214.0,214.0,211.0,364.0,115.0,214.0,142.0,164.0,236,99
store_2,2021-06-14,29.0,116.0,72.0,72.0,70.0,112.0,41.0,72.0,26.0,58.0,30,5
store_3,2021-06-14,8.0,42.0,40.0,40.0,70.0,97.0,62.0,40.0,28.0,26.0,5,47
store_4,2021-06-14,118.0,340.0,270.0,270.0,237.0,340.0,119.0,270.0,102.0,104.0,169,27
store_5,2021-06-14,16.0,318.0,199.0,199.0,506.0,805.0,490.0,199.0,312.0,286.0,360,344
store_6,2021-06-14,96.0,272.0,233.0,233.0,246.0,354.0,150.0,233.0,136.0,80.0,117,130
store_7,2021-06-14,1.0,322.0,117.0,117.0,420.0,769.0,419.0,117.0,378.0,320.0,129,241
store_8,2021-06-14,72.0,324.0,190.0,190.0,207.0,340.0,135.0,190.0,86.0,180.0,66,26
store_9,2021-06-14,113.0,538.0,269.0,269.0,299.0,555.0,186.0,269.0,200.0,312.0,266,154
store_0,2021-06-15,213.0,558.0,465.0,465.0,331.0,437.0,118.0,465.0,80.0,132.0,52,316
store_1,2021-06-15,91.0,324.0,279.0,279.0,297.0,380.0,206.0,279.0,24.0,142.0,101,234
store_2,2021-06-15,3.0,40.0,24.0,24.0,86.0,150.0,83.0,24.0,94.0,34.0,23,37
store_3,2021-06-15,17.0,60.0,51.0,51.0,63.0,88.0,46.0,51.0,24.0,26.0,43,36
store_4,2021-06-15,60.0,184.0,225.0,225.0,327.0,416.0,267.0,225.0,114.0,64.0,246,192
store_5,2021-06-15,94.0,240.0,417.0,417.0,685.0,844.0,591.0,417.0,266.0,52.0,196,447
store_6,2021-06-15,121.0,246.0,343.0,343.0,344.0,367.0,223.0,343.0,42.0,4.0,96,7
store_7,2021-06-15,176.0,550.0,470.0,470.0,484.0,655.0,308.0,470.0,144.0,198.0,77,126
store_8,2021-06-15,81.0,280.0,195.0,195.0,224.0,360.0,143.0,195.0,154.0,118.0,127,62
store_9,2021-06-15,125.0,496.0,383.0,383.0,422.0,576.0,297.0,383.0,62.0,246.0,341,403
store_0,2021-06-16,151.0,346.0,324.0,324.0,358.0,543.0,207.0,324.0,326.0,44.0,248,1
store_1,2021-06-16,45.0,114.0,162.0,162.0,332.0,487.0,287.0,162.0,286.0,24.0,141,94
store_2,2021-06-16,11.0,98.0,43.0,43.0,68.0,121.0,57.0,43.0,30.0,76.0,15,61
store_3,2021-06-16,10.0,36.0,40.0,40.0,71.0,100.0,61.0,40.0,42.0,16.0,39,17
store_4,2021-06-16,83.0,270.0,212.0,212.0,248.0,373.0,165.0,212.0,146.0,104.0,19,230
store_5,2021-06-16,124.0,626.0,373.0,373.0,418.0,651.0,294.0,373.0,88.0,378.0,317,400
store_6,2021-06-16,96.0,280.0,270.0,270.0,279.0,350.0,183.0,270.0,54.0,88.0,96,114
store_7,2021-06-16,141.0,522.0,436.0,436.0,499.0,669.0,358.0,436.0,100.0,240.0,459,391
store_8,2021-06-16,57.0,236.0,132.0,132.0,207.0,382.0,150.0,132.0,228.0,122.0,210,95
store_9,2021-06-16,1.0,338.0,61.0,61.0,303.0,655.0,302.0,61.0,368.0,336.0,14,364
store_0,2021-06-17,211.0,516.0,494.0,494.0,382.0,456.0,171.0,494.0,54.0,94.0,332,341
store_1,2021-06-17,70.0,310.0,177.0,177.0,223.0,387.0,153.0,177.0,158.0,170.0,158,197
store_2,2021-06-17,15.0,68.0,69.0,69.0,105.0,136.0,90.0,69.0,24.0,38.0,46,20
store_3,2021-06-17,12.0,32.0,47.0,47.0,79.0,104.0,67.0,47.0,42.0,8.0,32,29
store_4,2021-06-17,37.0,204.0,211.0,211.0,326.0,406.0,289.0,211.0,30.0,130.0,51,3
store_5,2021-06-17,152.0,394.0,409.0,409.0,542.0,767.0,390.0,409.0,360.0,90.0,256,469
store_6,2021-06-17,52.0,126.0,215.0,215.0,344.0,425.0,292.0,215.0,140.0,22.0,94,71
store_7,2021-06-17,1.0,388.0,221.0,221.0,491.0,736.0,490.0,221.0,104.0,386.0,320,446
store_8,2021-06-17,14.0,100.0,147.0,147.0,332.0,448.0,318.0,147.0,160.0,72.0,65,84
store_9,2021-06-17,5.0,144.0,195.0,195.0,529.0,750.0,524.0,195.0,308.0,134.0,172,60
store_0,2021-06-18,68.0,392.0,281.0,281.0,374.0,518.0,306.0,281.0,32.0,256.0,24,106
store_1,2021-06-18,2.0,162.0,106.0,106.0,295.0,463.0,293.0,106.0,178.0,158.0,38,240
store_2,2021-06-18,15.0,44.0,78.0,78.0,126.0,148.0,111.0,78.0,30.0,14.0,63,58
store_3,2021-06-18,13.0,60.0,46.0,46.0,62.0,88.0,49.0,46.0,18.0,34.0,34,9
store_4,2021-06-18,21.0,178.0,86.0,86.0,230.0,419.0,209.0,86.0,242.0,136.0,0,66
store_5,2021-06-18,137.0,526.0,339.0,339.0,421.0,701.0,284.0,339.0,308.0,252.0,62,417
store_6,2021-06-18,44.0,156.0,179.0,179.0,302.0,412.0,258.0,179.0,152.0,68.0,224,122
store_7,2021-06-18,33.0,286.0,165.0,165.0,454.0,787.0,421.0,165.0,446.0,220.0,179,396
store_8,2021-06-18,33.0,140.0,203.0,203.0,349.0,428.0,316.0,203.0,84.0,74.0,191,4
store_9,2021-06-18,108.0,424.0,306.0,306.0,398.0,612.0,290.0,306.0,220.0,208.0,170,92
store_0,2021-06-19,161.0,428.0,389.0,389.0,370.0,498.0,209.0,389.0,150.0,106.0,137,249
store_1,2021-06-19,13.0,248.0,145.0,145.0,279.0,418.0,266.0,145.0,56.0,222.0,238,111
store_2,2021-06-19,20.0,94.0,51.0,51.0,69.0,123.0,49.0,51.0,54.0,54.0,3,27
store_3,2021-06-19,9.0,36.0,28.0,28.0,60.0,100.0,51.0,28.0,62.0,18.0,55,49
store_4,2021-06-19,92.0,292.0,253.0,253.0,270.0,364.0,178.0,253.0,80.0,108.0,93,22
store_5,2021-06-19,276.0,598.0,648.0,648.0,556.0,667.0,280.0,648.0,176.0,46.0,384,141
store_6,2021-06-19,12.0,360.0,80.0,80.0,133.0,310.0,121.0,80.0,18.0,336.0,126,189
store_7,2021-06-19,120.0,590.0,380.0,380.0,430.0,635.0,310.0,380.0,60.0,350.0,42,433
store_8,2021-06-19,83.0,310.0,199.0,199.0,211.0,345.0,128.0,199.0,124.0,144.0,208,160
store_9,2021-06-19,33.0,414.0,267.0,267.0,440.0,619.0,407.0,267.0,10.0,348.0,60,73
store_0,2021-06-20,104.0,434.0,234.0,234.0,270.0,497.0,166.0,234.0,228.0,226.0,180,46
store_1,2021-06-20,52.0,292.0,212.0,212.0,286.0,398.0,234.0,212.0,36.0,188.0,216,136
store_2,2021-06-20,28.0,76.0,70.0,70.0,89.0,132.0,61.0,70.0,66.0,20.0,47,4
store_3,2021-06-20,22.0,74.0,66.0,66.0,67.0,83.0,45.0,66.0,2.0,30.0,53,3
store_4,2021-06-20,97.0,422.0,195.0,195.0,142.0,299.0,45.0,195.0,86.0,228.0,95,239
store_5,2021-06-20,56.0,380.0,394.0,394.0,629.0,772.0,573.0,394.0,18.0,268.0,382,204
store_6,2021-06-20,102.0,210.0,280.0,280.0,318.0,385.0,216.0,280.0,128.0,6.0,32,56
store_7,2021-06-20,123.0,496.0,380.0,380.0,474.0,682.0,351.0,380.0,166.0,250.0,45,162
store_8,2021-06-20,90.0,232.0,254.0,254.0,298.0,384.0,208.0,254.0,120.0,52.0,34,215
store_9,2021-06-20,73.0,326.0,281.0,281.0,456.0,659.0,383.0,281.0,226.0,180.0,137,286
store_0,2021-06-21,79.0,232.0,243.0,243.0,405.0,598.0,326.0,243.0,312.0,74.0,259,32
store_1,2021-06-21,91.0,358.0,262.0,262.0,264.0,365.0,173.0,262.0,26.0,176.0,56,83
store_2,2021-06-21,43.0,98.0,117.0,117.0,110.0,121.0,67.0,117.0,10.0,12.0,10,24
store_3,2021-06-21,2.0,64.0,30.0,30.0,55.0,86.0,53.0,30.0,2.0,60.0,20,11
store_4,2021-06-21,75.0,200.0,246.0,246.0,325.0,408.0,250.0,246.0,116.0,50.0,78,146
store_5,2021-06-21,110.0,674.0,308.0,308.0,343.0,627.0,233.0,308.0,114.0,454.0,220,257
store_6,2021-06-21,49.0,300.0,105.0,105.0,152.0,342.0,103.0,105.0,178.0,202.0,7,221
store_7,2021-06-21,25.0,342.0,197.0,197.0,466.0,759.0,441.0,197.0,294.0,292.0,235,167
store_8,2021-06-21,30.0,202.0,140.0,140.0,259.0,399.0,229.0,140.0,138.0,142.0,147,95
store_9,2021-06-21,67.0,618.0,188.0,188.0,223.0,513.0,156.0,188.0,96.0,484.0,181,180
store_0,2021-06-22,136.0,420.0,383.0,383.0,394.0,504.0,258.0,383.0,72.0,148.0,304,282
store_1,2021-06-22,36.0,320.0,99.0,99.0,173.0,380.0,137.0,99.0,166.0,248.0,54,201
store_2,2021-06-22,24.0,104.0,58.0,58.0,67.0,118.0,43.0,58.0,46.0,56.0,19,71
store_3,2021-06-22,17.0,54.0,58.0,58.0,73.0,91.0,56.0,58.0,16.0,20.0,57,48
store_4,2021-06-22,63.0,260.0,218.0,218.0,279.0,378.0,216.0,218.0,64.0,134.0,222,230
store_5,2021-06-22,134.0,414.0,411.0,411.0,553.0,759.0,419.0,411.0,266.0,146.0,68,87
store_6,2021-06-22,6.0,90.0,143.0,143.0,336.0,443.0,330.0,143.0,136.0,78.0,178,230
store_7,2021-06-22,96.0,458.0,390.0,390.0,530.0,701.0,434.0,390.0,76.0,266.0,151,14
store_8,2021-06-22,37.0,224.0,182.0,182.0,282.0,386.0,245.0,182.0,58.0,150.0,249,71
store_9,2021-06-22,60.0,204.0,274.0,274.0,524.0,722.0,464.0,274.0,312.0,84.0,301,33
store_0,2021-06-23,145.0,626.0,292.0,292.0,191.0,401.0,46.0,292.0,84.0,336.0,146,256
store_1,2021-06-23,120.0,426.0,288.0,288.0,226.0,329.0,106.0,288.0,20.0,186.0,192,227
store_2,2021-06-23,22.0,92.0,76.0,76.0,93.0,124.0,71.0,76.0,14.0,48.0,51,38
store_3,2021-06-23,12.0,66.0,35.0,35.0,48.0,83.0,36.0,35.0,28.0,42.0,26,21
store_4,2021-06-23,23.0,128.0,129.0,129.0,296.0,444.0,273.0,129.0,214.0,82.0,240,123
store_5,2021-06-23,176.0,476.0,496.0,496.0,564.0,726.0,388.0,496.0,200.0,124.0,291,221
store_6,2021-06-23,74.0,308.0,191.0,191.0,208.0,336.0,134.0,191.0,96.0,160.0,16,148
store_7,2021-06-23,140.0,596.0,354.0,354.0,382.0,634.0,242.0,354.0,188.0,316.0,137,273
store_8,2021-06-23,52.0,240.0,199.0,199.0,278.0,382.0,226.0,199.0,72.0,136.0,185,118
store_9,2021-06-23,75.0,500.0,169.0,169.0,256.0,574.0,181.0,169.0,286.0,350.0,203,32
store_0,2021-06-24,127.0,284.0,322.0,322.0,409.0,570.0,282.0,322.0,292.0,30.0,330,205
store_1,2021-06-24,24.0,240.0,167.0,167.0,293.0,420.0,269.0,167.0,62.0,192.0,124,227
store_2,2021-06-24,12.0,74.0,43.0,43.0,79.0,133.0,67.0,43.0,58.0,50.0,54,48
store_3,2021-06-24,11.0,90.0,28.0,28.0,30.0,71.0,19.0,28.0,14.0,68.0,50,1
store_4,2021-06-24,68.0,300.0,200.0,200.0,235.0,356.0,167.0,200.0,78.0,164.0,179,55
store_5,2021-06-24,131.0,582.0,352.0,352.0,412.0,673.0,281.0,352.0,202.0,320.0,387,396
store_6,2021-06-24,26.0,190.0,184.0,184.0,308.0,395.0,282.0,184.0,36.0,138.0,221,14
store_7,2021-06-24,251.0,754.0,552.0,552.0,389.0,553.0,138.0,552.0,76.0,252.0,399,408
store_8,2021-06-24,55.0,256.0,123.0,123.0,190.0,372.0,135.0,123.0,218.0,146.0,181,176
store_9,2021-06-24,110.0,276.0,434.0,434.0,598.0,686.0,488.0,434.0,120.0,56.0,211,71
store_0,2021-06-25,119.0,508.0,324.0,324.0,308.0,460.0,189.0,324.0,34.0,270.0,336,297
store_1,2021-06-25,26.0,292.0,177.0,177.0,276.0,396.0,250.0,177.0,0.0,240.0,37,103
store_2,2021-06-25,9.0,88.0,51.0,51.0,82.0,124.0,73.0,51.0,14.0,70.0,74,66
store_3,2021-06-25,2.0,22.0,28.0,28.0,74.0,107.0,72.0,28.0,48.0,18.0,22,16
store_4,2021-06-25,64.0,210.0,192.0,192.0,277.0,403.0,213.0,192.0,170.0,82.0,44,37
store_5,2021-06-25,84.0,532.0,266.0,266.0,397.0,696.0,313.0,266.0,234.0,364.0,333,146
store_6,2021-06-25,89.0,198.0,217.0,217.0,274.0,391.0,185.0,217.0,214.0,20.0,140,238
store_7,2021-06-25,114.0,428.0,253.0,253.0,390.0,716.0,276.0,253.0,452.0,200.0,280,368
store_8,2021-06-25,0.0,180.0,74.0,74.0,234.0,410.0,234.0,74.0,172.0,180.0,60,60
store_9,2021-06-25,118.0,394.0,289.0,289.0,386.0,627.0,268.0,289.0,324.0,158.0,275,106
store_0,2021-06-26,113.0,388.0,245.0,245.0,295.0,520.0,182.0,245.0,288.0,162.0,136,133
store_1,2021-06-26,85.0,314.0,248.0,248.0,278.0,387.0,193.0,248.0,74.0,144.0,136,159
store_2,2021-06-26,20.0,94.0,60.0,60.0,78.0,123.0,58.0,60.0,36.0,54.0,81,37
store_3,2021-06-26,2.0,14.0,27.0,27.0,77.0,111.0,75.0,27.0,58.0,10.0,4,49
store_4,2021-06-26,96.0,308.0,272.0,272.0,277.0,356.0,181.0,272.0,42.0,116.0,83,196
store_5,2021-06-26,172.0,560.0,367.0,367.0,398.0,686.0,226.0,367.0,360.0,216.0,208,409
store_6,2021-06-26,20.0,308.0,105.0,105.0,176.0,336.0,156.0,105.0,52.0,268.0,7,35
store_7,2021-06-26,119.0,478.0,353.0,353.0,460.0,691.0,341.0,353.0,222.0,240.0,428,222
store_8,2021-06-26,46.0,280.0,139.0,139.0,202.0,358.0,156.0,139.0,124.0,188.0,213,230
store_9,2021-06-26,20.0,154.0,263.0,263.0,578.0,747.0,558.0,263.0,224.0,114.0,78,143
store_0,2021-06-27,33.0,386.0,216.0,216.0,347.0,521.0,314.0,216.0,28.0,320.0,240,235
store_1,2021-06-27,170.0,360.0,352.0,352.0,273.0,362.0,103.0,352.0,158.0,20.0,2,134
store_2,2021-06-27,4.0,76.0,45.0,45.0,88.0,132.0,84.0,45.0,20.0,68.0,13,0
store_3,2021-06-27,25.0,54.0,70.0,70.0,77.0,91.0,52.0,70.0,24.0,4.0,15,29
store_4,2021-06-27,37.0,232.0,137.0,137.0,238.0,392.0,201.0,137.0,150.0,158.0,238,28
store_5,2021-06-27,29.0,602.0,149.0,149.0,301.0,663.0,272.0,149.0,180.0,544.0,205,354
store_6,2021-06-27,27.0,220.0,108.0,108.0,215.0,378.0,188.0,108.0,160.0,166.0,210,36
store_7,2021-06-27,227.0,762.0,462.0,462.0,319.0,549.0,92.0,462.0,152.0,308.0,247,301
store_8,2021-06-27,66.0,382.0,145.0,145.0,138.0,309.0,72.0,145.0,92.0,250.0,97,126
store_9,2021-06-27,82.0,514.0,283.0,283.0,356.0,567.0,274.0,283.0,72.0,350.0,20,302
store_0,2021-06-28,85.0,274.0,199.0,199.0,333.0,575.0,248.0,199.0,380.0,104.0,62,248
store_1,2021-06-28,20.0,158.0,178.0,178.0,350.0,463.0,330.0,178.0,108.0,118.0,35,155
store_2,2021-06-28,28.0,90.0,82.0,82.0,95.0,127.0,67.0,82.0,30.0,34.0,83,41
store_3,2021-06-28,18.0,48.0,56.0,56.0,73.0,94.0,55.0,56.0,30.0,12.0,29,26
store_4,2021-06-28,81.0,298.0,187.0,187.0,211.0,359.0,130.0,187.0,160.0,136.0,245,24
store_5,2021-06-28,107.0,530.0,330.0,330.0,439.0,697.0,332.0,330.0,200.0,316.0,371,30
store_6,2021-06-28,122.0,244.0,296.0,296.0,297.0,368.0,175.0,296.0,142.0,0.0,162,239
store_7,2021-06-28,154.0,522.0,318.0,318.0,367.0,667.0,213.0,318.0,386.0,214.0,75,404
store_8,2021-06-28,77.0,268.0,258.0,258.0,297.0,366.0,220.0,258.0,24.0,114.0,59,150
store_9,2021-06-28,4.0,426.0,54.0,54.0,249.0,611.0,245.0,54.0,306.0,418.0,62,119
store_0,2021-06-29,91.0,458.0,202.0,202.0,239.0,485.0,148.0,202.0,216.0,276.0,6,129
store_1,2021-06-29,85.0,306.0,274.0,274.0,306.0,387.0,221.0,274.0,26.0,136.0,125,159
store_2,2021-06-29,7.0,52.0,42.0,42.0,94.0,144.0,87.0,42.0,62.0,38.0,21,6
store_3,2021-06-29,5.0,38.0,45.0,45.0,80.0,99.0,75.0,45.0,10.0,28.0,40,48
store_4,2021-06-29,30.0,136.0,172.0,172.0,329.0,442.0,299.0,172.0,150.0,76.0,59,6
store_5,2021-06-29,38.0,374.0,279.0,279.0,537.0,779.0,499.0,279.0,186.0,298.0,308,436
store_6,2021-06-29,28.0,150.0,164.0,164.0,307.0,417.0,279.0,164.0,126.0,94.0,80,89
store_7,2021-06-29,112.0,608.0,342.0,342.0,390.0,624.0,278.0,342.0,84.0,384.0,430,228
store_8,2021-06-29,37.0,110.0,141.0,141.0,298.0,443.0,261.0,141.0,254.0,36.0,208,163
store_9,2021-06-29,109.0,272.0,384.0,384.0,552.0,690.0,443.0,384.0,222.0,54.0,365,389
store_0,2021-06-30,128.0,438.0,332.0,332.0,342.0,495.0,214.0,332.0,124.0,182.0,254,78
store_1,2021-06-30,123.0,274.0,310.0,310.0,322.0,407.0,199.0,310.0,142.0,28.0,260,214
store_2,2021-06-30,27.0,60.0,101.0,101.0,129.0,140.0,102.0,101.0,16.0,6.0,26,8
store_3,2021-06-30,8.0,34.0,52.0,52.0,85.0,99.0,77.0,52.0,10.0,18.0,30,58
store_4,2021-06-30,27.0,168.0,174.0,174.0,317.0,424.0,290.0,174.0,100.0,114.0,103,181
store_5,2021-06-30,120.0,356.0,411.0,411.0,596.0,788.0,476.0,411.0,268.0,116.0,63,416
store_6,2021-06-30,54.0,264.0,186.0,186.0,245.0,358.0,191.0,186.0,70.0,156.0,158,34
store_7,2021-06-30,78.0,326.0,282.0,282.0,506.0,767.0,428.0,282.0,352.0,170.0,247,166
store_8,2021-06-30,58.0,258.0,151.0,151.0,214.0,371.0,156.0,151.0,172.0,142.0,48,179
store_9,2021-06-30,53.0,286.0,266.0,266.0,482.0,681.0,429.0,266.0,218.0,180.0,124,297
store_0,2021-07-01,98.0,340.0,262.0,262.0,351.0,544.0,253.0,262.0,242.0,144.0,100,163
store_1,2021-07-01,95.0,272.0,236.0,236.0,276.0,406.0,181.0,236.0,178.0,82.0,50,241
store_2,2021-07-01,26.0,116.0,53.0,53.0,54.0,112.0,28.0,53.0,52.0,64.0,57,55
store_3,2021-07-01,4.0,54.0,11.0,11.0,38.0,89.0,34.0,11.0,56.0,46.0,28,35
store_4,2021-07-01,65.0,132.0,224.0,224.0,347.0,442.0,282.0,224.0,188.0,2.0,236,180
store_5,2021-07-01,100.0,532.0,215.0,215.0,331.0,698.0,231.0,215.0,402.0,332.0,121,243
store_6,2021-07-01,132.0,276.0,289.0,289.0,264.0,352.0,132.0,289.0,164.0,12.0,149,201
store_7,2021-07-01,86.0,200.0,347.0,347.0,626.0,830.0,540.0,347.0,380.0,28.0,32,30
store_8,2021-07-01,22.0,102.0,158.0,158.0,335.0,449.0,313.0,158.0,170.0,58.0,135,112
store_9,2021-07-01,130.0,382.0,369.0,369.0,461.0,635.0,331.0,369.0,226.0,122.0,85,321
store_0,2021-07-02,165.0,340.0,486.0,486.0,508.0,544.0,343.0,486.0,62.0,10.0,81,9
store_1,2021-07-02,12.0,190.0,47.0,47.0,211.0,447.0,199.0,47.0,306.0,166.0,96,132
store_2,2021-07-02,41.0,140.0,86.0,86.0,60.0,100.0,19.0,86.0,22.0,58.0,44,55
store_3,2021-07-02,19.0,72.0,42.0,42.0,46.0,82.0,27.0,42.0,38.0,34.0,30,16
store_4,2021-07-02,84.0,286.0,232.0,232.0,258.0,363.0,174.0,232.0,92.0,118.0,147,213
store_5,2021-07-02,187.0,640.0,487.0,487.0,462.0,644.0,275.0,487.0,98.0,266.0,339,344
store_6,2021-07-02,94.0,224.0,271.0,271.0,310.0,378.0,216.0,271.0,100.0,36.0,71,215
store_7,2021-07-02,59.0,194.0,337.0,337.0,646.0,833.0,587.0,337.0,298.0,76.0,298,2
store_8,2021-07-02,8.0,236.0,66.0,66.0,190.0,382.0,182.0,66.0,164.0,220.0,219,116
store_9,2021-07-02,127.0,408.0,399.0,399.0,481.0,622.0,354.0,399.0,128.0,154.0,205,131
store_0,2021-07-03,114.0,314.0,323.0,323.0,409.0,557.0,295.0,323.0,210.0,86.0,260,201
store_1,2021-07-03,66.0,316.0,168.0,168.0,215.0,384.0,149.0,168.0,154.0,184.0,218,120
store_2,2021-07-03,8.0,80.0,46.0,46.0,83.0,130.0,75.0,46.0,30.0,64.0,71,60
store_3,2021-07-03,2.0,48.0,18.0,18.0,51.0,94.0,49.0,18.0,42.0,44.0,8,50
store_4,2021-07-03,13.0,190.0,64.0,64.0,211.0,415.0,198.0,64.0,244.0,164.0,112,68
